"","Year","Rank","Teams","Conf","WinLoss","AdjustedEM","AdOfE","AdOfER","AdDeE","AdDeER","AdTempo","AdTempoR","Luck","LuckRank","AdSoS","AdSoSR"
"839",2005,"186","Iona","MAAC","15-16","-2.07","100.5","209","102.5","159","67.9","98","-.019","214","-3.28","221"
"840",2005,"187","UC Irvine","BW","16-13","-2.13","102.6","167","104.7","208","64.9","222","+.053","52","-2.30","196"
"841",2005,"188","Fordham","A10","13-16","-2.17","97.4","247","99.6","94","65.7","186","-.000","160","-0.55","165"
"842",2005,"189","Samford","OVC","15-13","-2.44","109.9","55","112.3","315","56.0","328","-.021","216","-3.60","232"
"843",2005,"190","Fairleigh Dickinson 16","NEC","20-13","-2.52","102.7","166","105.2","220","68.6","74","-.003","171","-7.88","293"
"844",2005,"191","Eastern Michigan","MAC","12-18","-2.54","103.8","147","106.4","235","70.1","37","-.030","244","+1.77","129"
"845",2005,"192","UCF 15","ASun","24-9","-2.56","105.0","126","107.6","254","60.1","317","+.067","34","-8.61","304"
"846",2005,"193","Binghamton","AE","12-17","-2.73","98.5","234","101.2","134","63.4","274","-.048","272","-2.00","194"
"847",2005,"194","Montana 16","BSky","18-13","-2.73","99.9","219","102.6","160","68.2","86","+.049","56","-4.35","248"
"848",2005,"195","Tennessee St.","OVC","14-17","-2.87","105.3","120","108.2","265","69.6","46","+.014","127","+1.60","135"
"849",2005,"196","Valparaiso","MCon","15-16","-2.95","104.6","133","107.6","255","65.5","193","+.067","33","-0.72","172"
"850",2005,"197","East Carolina","CUSA","9-19","-2.99","97.4","250","100.3","112","66.3","156","-.022","220","+6.17","62"
"851",2005,"198","South Carolina St.","MEAC","18-12","-3.02","98.8","230","101.8","149","65.0","216","-.066","299","-12.62","323"
"852",2005,"199","Furman","SC","16-13","-3.08","101.7","190","104.8","209","63.1","283","-.012","191","-3.25","219"
"853",2005,"200","UTSA","Slnd","15-13","-3.35","100.4","211","103.8","188","72.8","9","-.006","176","-3.67","235"
"854",2005,"201","FIU","SB","13-17","-3.66","98.4","235","102.0","154","66.6","139","+.040","75","+0.85","143"
"855",2005,"202","Marshall","MAC","6-22","-3.80","104.0","145","107.8","261","65.3","206","+.007","147","+5.77","66"
"856",2005,"203","Yale","Ivy","11-16","-4.10","98.7","233","102.8","163","67.1","118","-.025","230","-2.60","205"
"857",2005,"204","Cleveland St.","Horz","9-17","-4.25","100.6","208","104.8","213","68.2","85","-.096","322","+1.24","140"
"858",2005,"205","Georgia","SEC","8-20","-4.63","94.4","287","99.1","87","64.2","244","-.008","183","+7.09","42"
"859",2005,"206","Western Illinois","MCon","11-17","-4.71","100.0","215","104.7","204","64.1","251","-.054","286","-0.95","176"
"860",2005,"207","North Texas","SB","14-14","-4.73","100.9","206","105.6","228","71.1","22","+.067","35","-1.41","183"
"861",2005,"208","UNC Greensboro","SC","18-12","-4.89","98.1","238","103.0","170","69.8","40","+.140","1","-3.19","215"
"862",2005,"209","Delaware St. 16","MEAC","19-14","-4.95","102.3","175","107.2","245","59.3","322","+.077","25","-7.47","284"
"863",2005,"210","Gardner Webb","ASun","18-12","-5.12","97.8","243","102.9","168","67.8","99","+.001","157","-8.33","299"
"864",2005,"211","Lehigh","Pat","14-15","-5.17","94.9","279","100.1","105","64.1","245","-.047","270","-6.78","278"
"865",2005,"212","UC Santa Barbara","BW","11-18","-5.18","96.4","260","101.6","142","60.8","313","-.010","189","-0.19","156"
"866",2005,"213","Portland St.","BSky","19-9","-5.20","99.2","224","104.4","199","68.8","61","+.070","30","-10.23","311"
"867",2005,"214","Boise St.","WAC","16-18","-5.40","104.4","138","109.8","290","69.1","51","+.079","23","-1.10","179"
"868",2005,"215","Monmouth","NEC","16-13","-5.42","98.1","236","103.5","185","62.2","298","+.041","74","-7.55","285"
"869",2005,"216","Penn St.","B10","7-23","-5.44","101.2","201","106.6","238","65.9","175","-.026","231","+8.04","32"
"870",2005,"217","La Salle","A10","10-19","-5.47","99.2","225","104.7","206","63.5","269","+.026","107","+1.88","127"
"871",2005,"218","Harvard","Ivy","12-15","-5.66","97.5","246","103.1","175","69.0","54","+.017","119","-3.47","228"
"872",2005,"219","Maine","AE","14-15","-5.78","93.8","295","99.5","92","67.1","122","+.050","55","-3.29","222"
"873",2005,"220","Birmingham Southern","BSth","16-14","-6.00","103.4","154","109.4","284","59.7","320","-.015","202","-7.94","296"
"874",2005,"221","Belmont","ASun","14-16","-6.13","98.7","232","104.8","214","65.9","177","-.050","276","-7.89","294"
"875",2005,"222","South Alabama","SB","10-18","-6.20","96.1","262","102.3","155","63.4","270","-.028","242","+1.26","139"
"876",2005,"223","Wofford","SC","14-14","-6.24","102.2","178","108.4","269","66.7","136","+.010","137","-3.19","216"
"877",2005,"224","Delaware","CAA","11-20","-6.46","95.1","278","101.5","140","68.2","84","-.063","296","-2.21","195"
"878",2005,"225","Utah Valley St.","ind","16-12","-6.51","101.2","202","107.7","258","62.1","300","+.040","76","-8.49","302"
"879",2005,"226","High Point","BSth","13-18","-6.53","97.3","251","103.8","191","72.4","12","-.120","327","-8.45","301"
"880",2005,"227","Cornell","Ivy","13-14","-6.86","101.8","186","108.7","274","62.3","297","+.038","79","-4.65","255"
"881",2005,"228","McNeese St.","Slnd","13-15","-6.89","97.6","245","104.5","200","74.0","3","-.011","190","-3.02","213"
"882",2005,"229","Eastern Illinois","OVC","12-16","-7.03","101.7","189","108.7","277","66.2","163","+.056","51","-1.91","189"
"883",2005,"230","Southern Miss","CUSA","11-17","-7.08","102.7","165","109.8","291","64.8","225","-.009","184","+1.61","131"
"884",2005,"231","Marist","MAAC","11-17","-7.17","101.4","197","108.6","273","66.1","165","-.019","215","-4.39","250"
"885",2005,"232","Hampton","MEAC","17-13","-7.17","94.6","285","101.8","148","66.2","159","+.028","103","-11.35","316"
"886",2005,"233","Northern Arizona","BSky","11-17","-7.17","102.3","173","109.5","285","71.7","15","-.128","329","-6.37","274"
"887",2005,"234","Georgia St.","ASun","14-15","-7.42","102.2","179","109.6","287","65.0","214","+.035","89","-5.37","262"
"888",2005,"235","Long Beach St.","BW","10-20","-7.50","94.2","291","101.7","146","64.1","252","+.010","139","-0.38","161"
"889",2005,"236","Baylor","B12","9-19","-7.51","103.5","151","111.1","300","63.8","258","-.051","278","+5.25","73"
"890",2005,"237","Montana St.","BSky","14-14","-7.67","95.4","276","103.0","173","67.9","94","+.001","158","-6.93","279"
"891",2005,"238","Central Michigan","MAC","10-18","-7.71","97.9","241","105.6","226","68.9","57","+.046","64","+4.11","93"
"892",2005,"239","Brown","Ivy","12-16","-7.73","99.1","226","106.8","239","67.8","100","-.022","223","-4.67","257"
"893",2005,"240","Central Connecticut","NEC","12-16","-7.96","102.4","171","110.4","296","63.6","264","-.040","263","-7.92","295"
"894",2005,"241","Chicago St.","MCon","9-19","-8.09","97.1","253","105.2","221","65.5","195","+.016","120","-0.36","159"
"895",2005,"242","Florida Atlantic","ASun","10-17","-8.12","100.3","213","108.5","271","72.9","8","-.075","309","-7.58","286"
"896",2005,"243","St. Francis NY","NEC","13-15","-8.20","96.8","258","105.0","216","69.7","41","-.028","240","-8.55","303"
"897",2005,"244","Mercer","ASun","16-12","-8.26","102.1","182","110.3","295","71.2","19","+.009","140","-10.20","310"
"898",2005,"245","Weber St.","BSky","14-16","-8.32","101.2","200","109.6","286","62.9","290","+.010","138","-6.40","275"
"899",2005,"246","Idaho","BW","8-22","-8.55","96.0","266","104.5","202","63.6","267","-.049","274","-0.93","175"
"900",2005,"247","Tulane","CUSA","10-18","-8.56","98.9","228","107.5","253","67.7","104","+.019","114","+1.85","128"
"901",2005,"248","Colgate","Pat","12-16","-8.59","99.9","217","108.5","272","64.2","240","+.024","108","-4.08","244"
"902",2005,"249","Coppin St.","MEAC","13-15","-8.71","92.9","299","101.6","143","64.1","248","+.039","77","-6.33","273"
"903",2005,"250","Columbia","Ivy","12-15","-8.89","95.5","272","104.4","197","66.1","166","-.014","201","-7.65","287"
"904",2005,"251","Rhode Island","A10","6-22","-8.91","95.5","273","104.4","198","62.0","301","-.025","229","+0.25","151"
"905",2005,"252","UT Arlington","Slnd","13-15","-8.94","96.9","256","105.9","229","68.4","77","+.012","133","-3.37","224"
"906",2005,"253","Stony Brook","AE","12-17","-9.02","95.8","269","104.9","215","64.7","231","+.037","80","-4.18","246"
"907",2005,"254","Wagner","NEC","13-17","-9.06","94.3","289","103.3","180","62.9","289","+.018","118","-6.31","272"
"908",2005,"255","Texas St.","Slnd","14-14","-9.23","102.1","180","111.4","304","61.7","305","+.031","98","-5.00","260"
"909",2005,"256","Duquesne","A10","8-22","-9.28","102.9","162","112.2","313","66.2","161","-.007","181","+1.53","136"
"910",2005,"257","East Tennessee St.","SC","10-19","-9.31","102.0","185","111.3","302","72.3","13","-.058","291","-2.88","211"
"911",2005,"258","St. Francis PA","NEC","15-13","-9.47","104.5","137","113.9","322","64.1","250","+.076","26","-7.77","292"
"912",2005,"259","Mississippi Valley St.","SWAC","13-14","-9.48","97.8","244","107.3","248","65.4","204","-.064","298","-12.45","321"
"913",2005,"260","Robert Morris","NEC","14-15","-9.65","103.1","158","112.8","317","65.4","203","+.036","86","-7.69","288"
"914",2005,"261","Canisius","MAAC","11-18","-9.65","99.8","221","109.4","283","66.6","137","+.035","90","-4.56","252"
"915",2005,"262","Eastern Washington","BSky","8-20","-9.83","92.5","303","102.3","156","63.3","278","-.093","319","-2.31","197"
"916",2005,"263","Troy","ASun","12-18","-9.95","104.6","134","114.6","325","68.8","64","-.008","182","-6.15","269"
"917",2005,"264","UNC Asheville","BSth","11-17","-10.12","101.0","204","111.2","301","68.6","69","-.009","185","-4.54","251"
"918",2005,"265","UC Davis","ind","11-17","-10.18","101.6","191","111.8","306","64.1","247","+.013","128","-3.69","236"
"919",2005,"266","Stephen F. Austin","Slnd","12-15","-10.43","97.9","240","108.3","268","59.3","323","-.046","269","-7.44","283"
"920",2005,"267","Southern Utah","MCon","13-15","-10.44","101.3","198","111.8","307","65.7","185","+.070","32","-3.38","225"
"921",2005,"268","UC Riverside","BW","9-19","-10.48","93.8","293","104.3","195","64.7","229","+.010","136","-1.96","192"
"922",2005,"269","New Hampshire","AE","9-19","-10.50","97.8","242","108.3","267","66.4","149","-.024","228","-2.91","212"
"923",2005,"270","Norfolk St.","MEAC","13-14","-11.23","91.6","309","102.8","164","63.8","259","-.026","233","-12.68","324"
"924",2005,"271","New Mexico St.","SB","6-24","-11.30","97.1","254","108.4","270","67.9","93","-.041","264","+1.61","133"
"925",2005,"272","Liberty","BSth","13-15","-11.42","97.3","252","108.7","276","68.6","71","+.096","12","-6.10","268"
"926",2005,"273","Coastal Carolina","BSth","10-19","-11.97","99.4","223","111.4","303","67.7","105","-.027","236","-5.65","264"
"927",2005,"274","LIU Brooklyn","NEC","14-15","-12.11","94.1","292","106.2","232","68.6","70","+.080","21","-8.31","298"
"928",2005,"275","Lafayette","Pat","9-19","-12.19","95.2","277","107.4","249","71.2","20","+.019","116","-1.92","190"
"929",2005,"276","Lipscomb","ASun","16-12","-12.30","95.5","274","107.8","262","64.1","253","+.090","14","-11.28","315"
"930",2005,"277","Texas Pan American","ind","12-16","-12.47","98.1","239","110.6","297","67.4","112","+.018","117","-3.56","231"
"931",2005,"278","Alabama A&M 16","SWAC","15-14","-12.49","90.5","316","102.9","169","72.8","10","-.023","224","-14.52","328"
"932",2005,"279","Sacramento St.","BSky","12-16","-12.53","95.4","275","108.0","264","70.3","34","+.087","15","-6.24","270"
"933",2005,"280","San Jose St.","WAC","6-23","-12.57","94.9","280","107.4","250","64.4","236","+.031","97","+1.93","125"
"934",2005,"281","Elon","SC","8-23","-12.67","92.0","307","104.7","205","62.7","294","+.021","113","-1.95","191"
"935",2005,"282","Dartmouth","Ivy","10-17","-12.71","94.5","286","107.2","244","61.0","312","+.083","18","-3.43","226"
"936",2005,"283","Stetson","ASun","10-17","-12.82","96.4","261","109.2","281","66.0","170","+.015","124","-5.93","266"
"937",2005,"284","Navy","Pat","9-19","-12.94","94.7","283","107.6","257","73.4","5","-.027","237","-7.27","282"
"938",2005,"285","Siena","MAAC","6-24","-13.22","92.9","298","106.1","231","66.1","168","+.013","129","-1.88","188"
"939",2005,"286","Jacksonville St.","OVC","7-22","-13.41","99.9","218","113.3","319","66.5","144","-.075","310","-3.08","214"
"940",2005,"287","UMBC","AE","11-18","-13.48","94.2","290","107.7","259","63.7","261","+.065","38","-5.40","263"
"941",2005,"288","Charleston Southern","BSth","13-17","-13.52","90.3","317","103.8","192","61.4","308","+.106","8","-6.41","276"
"942",2005,"289","Jacksonville","ASun","16-13","-13.63","92.9","300","106.5","236","71.1","21","+.129","5","-9.65","308"
"943",2005,"290","William & Mary","CAA","8-21","-13.85","94.4","288","108.2","266","66.7","132","-.036","256","-3.51","229"
"944",2005,"291","Radford","BSth","12-16","-14.00","98.1","237","112.1","311","65.6","190","+.037","84","-8.24","297"
"945",2005,"292","IPFW","ind","7-22","-14.04","94.7","284","108.7","275","65.6","192","-.043","266","-1.12","180"
"946",2005,"293","Louisiana Monroe","Slnd","8-19","-14.18","95.9","268","110.0","294","64.8","223","-.070","307","-4.08","243"
"947",2005,"294","Morehead St.","OVC","11-16","-14.26","95.7","270","110.0","293","64.9","221","+.033","93","-3.72","237"
"948",2005,"295","Western Carolina","SC","8-22","-14.34","92.6","302","106.9","242","70.5","32","-.004","172","-2.57","203"
"949",2005,"296","Quinnipiac","NEC","10-17","-14.34","100.1","214","114.5","324","69.9","39","-.009","186","-9.02","305"
"950",2005,"297","Morgan St.","MEAC","14-15","-14.36","92.0","308","106.3","234","67.7","103","+.045","66","-12.16","319"
"951",2005,"298","Towson","CAA","5-24","-15.02","96.0","265","111.0","299","64.3","238","-.062","294","-3.44","227"
"952",2005,"299","Jackson St.","SWAC","14-16","-15.24","89.6","319","104.8","212","69.6","45","+.058","48","-12.45","322"
"953",2005,"300","Grambling St.","SWAC","14-10","-15.43","93.6","296","109.0","279","68.3","80","+.122","6","-15.15","330"
"954",2005,"301","Alabama St.","SWAC","13-14","-15.76","87.1","323","102.8","165","61.8","303","+.083","17","-12.85","326"
"955",2005,"302","Florida A&M","MEAC","14-15","-15.78","96.0","267","111.8","309","67.7","102","+.101","10","-11.21","314"
"956",2005,"303","The Citadel","SC","12-16","-15.78","90.7","312","106.5","237","68.3","79","+.012","130","-5.93","267"
"957",2005,"304","Tennessee Martin","OVC","6-21","-15.83","96.7","259","112.5","316","67.1","120","-.004","173","-1.50","184"
"958",2005,"305","Southern","SWAC","12-14","-16.32","90.8","311","107.1","243","67.9","95","+.004","151","-13.75","327"
"959",2005,"306","Loyola MD","MAAC","6-22","-16.88","90.6","314","107.5","252","69.7","43","+.035","88","-4.59","253"
"960",2005,"307","Northern Colorado","ind","8-21","-16.97","96.0","263","113.0","318","67.1","117","-.021","217","+1.61","134"
"961",2005,"308","Idaho St.","BSky","9-18","-17.04","90.6","315","107.6","256","65.8","181","-.017","210","-7.03","280"
"962",2005,"309","Mount St. Mary's","NEC","7-20","-17.48","94.7","281","112.2","314","64.8","224","-.049","275","-9.38","306"
"963",2005,"310","Hartford","AE","8-20","-17.60","92.1","306","109.7","288","65.0","213","+.014","126","-4.37","249"
"964",2005,"311","Cal Poly","BW","5-22","-17.87","96.8","257","114.7","327","71.2","18","+.003","154","-1.07","178"
"965",2005,"312","James Madison","CAA","6-22","-18.32","92.2","304","110.6","298","64.7","228","-.002","169","-2.58","204"
"966",2005,"313","Bethune Cookman","MEAC","13-17","-18.38","90.7","313","109.1","280","67.2","116","+.073","29","-12.40","320"
"967",2005,"314","Texas Southern","SWAC","11-14","-18.42","93.8","294","112.2","312","67.1","123","+.050","54","-14.85","329"
"968",2005,"315","Sacred Heart","NEC","4-23","-18.48","90.3","318","108.8","278","68.8","62","-.068","303","-7.72","291"
"969",2005,"316","VMI","BSth","9-18","-18.53","91.4","310","109.9","292","66.7","135","-.002","168","-9.51","307"
"970",2005,"317","Nicholls St.","Slnd","6-21","-18.63","95.6","271","114.3","323","70.8","26","-.104","324","-4.67","256"
"971",2005,"318","Youngstown St.","Horz","5-23","-19.54","92.2","305","111.8","308","64.2","243","-.001","162","-0.65","167"
"972",2005,"319","Centenary","MCon","3-24","-19.89","93.5","297","113.4","320","66.0","169","-.033","249","-0.71","170"
"973",2005,"320","North Carolina A&T","MEAC","6-23","-20.49","83.1","326","103.6","186","73.2","6","-.024","227","-9.68","309"
"974",2005,"321","St. Bonaventure","A10","2-26","-21.17","92.7","301","113.9","321","68.0","90","-.012","193","+0.38","149"
"975",2005,"322","Arkansas Pine Bluff","SWAC","6-20","-22.97","83.9","325","106.8","240","66.6","138","-.038","260","-11.12","313"
"976",2005,"323","Campbell","ASun","2-25","-23.46","87.9","322","111.4","305","67.4","110","-.084","315","-6.68","277"
"977",2005,"324","Howard","MEAC","5-23","-25.43","89.2","320","114.6","326","68.7","67","-.026","234","-11.84","318"
"978",2005,"325","Army","Pat","3-24","-26.29","88.6","321","114.9","328","61.4","307","-.079","311","-5.10","261"
"979",2005,"326","Prairie View A&M","SWAC","5-23","-26.71","80.7","327","107.5","251","67.9","96","-.014","199","-11.03","312"
"980",2005,"327","Alcorn St.","SWAC","7-22","-27.05","79.0","328","106.1","230","68.9","58","+.027","105","-12.69","325"
"981",2005,"328","Longwood","ind","1-30","-27.87","84.2","324","112.1","310","71.0","23","-.024","226","-7.06","281"
"982",2005,"329","Savannah St.","ind","0-28","-37.19","78.6","330","115.8","329","70.6","30","-.019","213","-8.36","300"
"983",2005,"330","Maryland Eastern Shore","MEAC","2-26","-37.94","78.9","329","116.8","330","70.2","36","+.008","143","-11.43","317"
"984",2006,"1","Florida 3","SEC","33-6","+28.28","117.9","3","89.7","7","66.9","102","-.011","194","+8.35","24"
"985",2006,"2","Duke 1","ACC","32-4","+27.54","119.4","1","91.8","16","69.8","29","+.047","56","+10.51","5"
"986",2006,"3","Texas 2","B12","30-7","+25.79","117.5","6","91.7","15","63.9","233","+.039","73","+7.79","35"
